Cooling Unit Error: Check connection cable
N/A
Cabinet
Signals from Cooling Unit
Alarm Activated:
No
Door Sensor:
CLOSED
Water Sensor:
OK
Smoke Sensor:
OK
Events Log
Log Entries: 1429
Refresh Log
Timestamp	Reporter	Target	Type	Event
2025-03-05 10:35:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-05 10:17:51	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-05 09:19:47	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-05 09:01:13	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-05 08:09:22	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 19:25:32	API	Controller	Config	Modified ( units )
2025-03-04 19:25:26	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-03-04 17:25:51	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 15:32:00	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-03-04 15:31:55	API	Controller	Auth	User admin password reset to factory default!
2025-03-04 15:31:30	API	Controller	Auth	User admin password updated!
2025-03-04 15:28:35	API	Controller	Auth	User admin password reset to factory default!
2025-03-04 15:22:23	API	Controller	Auth	User admin logged out MANUALLY!
2025-03-04 15:02:51	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-03-04 15:02:41	API	Controller	Auth	User undefined log in FAILED! (Invalid user/pass)
2025-03-04 15:01:25	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 14:38:31	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 13:40:13	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 12:40:57	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 11:29:02	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 10:49:01	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 09:54:58	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 08:49:49	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 08:22:30	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-04 07:56:01	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-04 07:23:32	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-03 15:50:21	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 15:34:20	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 15:17:59	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 14:15:07	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 13:44:49	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 13:12:19	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-03 12:06:20	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 11:47:24	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 11:02:47	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 10:29:36	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 09:59:40	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 09:28:23	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-03 08:30:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 08:10:53	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-03-03 07:35:46	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 07:11:18	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-03-03 06:45:38	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 17:02:37	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 16:13:06	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 15:15:53	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 14:42:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 14:26:19	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 13:52:12	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 13:20:00	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 12:59:09	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 12:11:58	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 11:01:44	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 10:19:14	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 09:40:09	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-28 08:17:27	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 07:23:54	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-28 05:28:53	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 15:12:56	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-27 14:52:17	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 14:40:45	Website	Controller	Config	Modified ( timezone )
2025-02-27 14:40:37	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-27 13:38:51	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-27 13:05:01	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-27 12:33:14	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 10:59:08	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-27 10:17:36	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 08:58:27	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-27 07:57:58	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 07:19:05	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-27 06:16:34	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-26 17:55:13	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 17:34:59	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-26 15:34:59	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 15:06:22	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 14:40:04	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-26 13:28:01	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 12:39:54	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 12:02:06	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-26 09:35:16	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 09:16:12	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 08:39:48	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-26 08:17:12	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-26 07:11:50	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 15:58:27	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-25 15:37:28	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-25 14:39:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-25 13:54:23	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 13:12:28	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 12:32:05	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 11:44:22	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 09:58:32	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 09:03:57	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-25 07:54:48	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-25 07:19:48	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-25 06:57:00	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-24 19:34:39	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 19:33:50	RCU	RCU	State	MODBUS has CONNECTED
2025-02-24 19:33:50	RCU	RCU	State	Machine status set to ON
2025-02-24 19:33:40	Controller	Controller	State	Controller start up!
2025-02-24 19:32:07	Display	Display	State	Screen Awakened from BLACKOUT by UPGRADE!
2025-02-24 19:27:57	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 19:12:05	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 19:11:50	Website	Controller	Auth	User admin password reset to factory default!
2025-02-24 19:11:07	Website	Controller	Auth	User admin logged out MANUALLY!
2025-02-24 19:09:47	Website	Controller	Config	Modified ( timezone )
2025-02-24 19:09:38	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 19:09:34	Website	Controller	Auth	User admin log in FAILED! (Invalid user/pass)
2025-02-24 19:08:14	Website	Controller	Config	Modified ( timezone )
2025-02-24 19:07:57	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 19:07:53	Website	Controller	Auth	User admin log in FAILED! (Invalid user/pass)
2025-02-24 18:51:18	Website	Controller	Config	Modified ( timezone )
2025-02-24 18:50:36	Website	Controller	Config	Modified ( timezone )
2025-02-24 18:49:29	Website	Controller	Config	Modified ( timezone )
2025-02-24 18:49:07	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-24 18:49:01	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-24 18:48:40	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 18:48:35	Website	Controller	Auth	User admin log in FAILED! (Invalid user/pass)
2025-02-24 18:48:22	Website	Controller	Auth	User admin logged out MANUALLY!
2025-02-24 18:48:18	Website	Controller	Auth	User admin password updated!
2025-02-24 18:47:57	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 18:46:36	RCU	RCU	State	Machine status set to ON
2025-02-24 18:46:34	RCU	RCU	State	MODBUS has CONNECTED
2025-02-24 18:46:24	Controller	Controller	State	Controller start up!
2025-02-24 18:44:51	Display	Display	State	Screen Awakened from BLACKOUT by UPGRADE!
2025-02-24 18:38:47	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-24 15:55:25	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-24 13:15:11	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-24 12:42:14	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-24 12:21:44	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-24 11:09:15	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-24 07:48:03	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-24 07:10:37	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-23 10:20:13	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-21 14:37:09	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-21 13:21:14	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-21 12:10:19	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-21 09:31:05	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-21 08:58:15	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-21 07:41:20	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-21 07:07:21	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-20 17:09:35	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-20 16:00:12	Display	Controller	Config	Modified ( general settings )
2025-02-20 15:59:55	Display	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-20 15:59:38	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-20 15:40:48	RCU	RCU	State	MODBUS has CONNECTED
2025-02-20 15:40:48	RCU	RCU	State	Machine status set to ON
2025-02-20 15:40:40	Controller	Controller	State	Controller start up!
2025-02-20 14:33:07	RCU	RCU	State	MODBUS has CONNECTED
2025-02-20 14:33:07	RCU	RCU	State	Machine status set to ON
2025-02-20 14:32:57	Controller	Controller	State	Controller start up!
2025-02-20 14:26:07	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 14:02:15	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 13:41:19	RCU	RCU	State	Machine status set to ON
2025-02-20 13:41:18	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-20 13:41:01	RCU	RCU	State	Machine status set to OFF
2025-02-20 13:41:00	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-20 13:40:53	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-20 13:25:55	Website	Controller	Auth	User admin logged out MANUALLY!
2025-02-20 13:18:39	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-20 13:06:10	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 12:42:50	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-20 11:55:33	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 10:45:32	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 08:58:52	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 08:35:55	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-20 07:50:45	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-20 07:13:21	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-19 17:27:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 17:07:43	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-19 15:52:23	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-19 15:04:46	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 14:40:39	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 14:18:28	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 13:15:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 11:58:31	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 11:01:05	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 09:50:17	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 09:32:19	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 09:06:55	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 08:40:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-19 08:12:30	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-19 07:13:38	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 15:33:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-18 15:02:48	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 14:13:40	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 12:51:43	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-18 12:24:44	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-18 12:03:16	Display	Controller	Auth	User admin logged out MANUALLY!
2025-02-18 11:57:34	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-18 11:28:46	Display	RCU	State	Request to modify Supply Air Target
2025-02-18 11:28:19	Display	RCU	State	Request to modify Supply Air Target
2025-02-18 11:28:06	Display	RCU	State	Request to modify Supply Air Target
2025-02-18 11:27:55	Display	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-18 11:26:41	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-18 10:50:33	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-18 10:42:56	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-18 10:02:43	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 09:00:55	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 08:07:42	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 07:20:25	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-18 06:33:00	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-17 15:11:57	RCU	RCU	State	MODBUS has CONNECTED
2025-02-17 15:11:57	RCU	RCU	State	Machine status set to ON
2025-02-17 15:11:47	Controller	Controller	State	Controller start up!
2025-02-17 15:10:22	Display	Display	State	Screen Awakened from BLACKOUT by UPGRADE!
2025-02-17 15:06:28	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-17 14:47:49	API	RCU	Config	Modified ( control-mode-setting )
2025-02-17 14:47:32	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:45:48	API	RCU	Config	Modified ( control-mode-setting )
2025-02-17 14:45:27	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:45:14	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:44:53	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:44:46	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:43:38	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:43:21	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:42:35	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-17 14:37:10	API	Controller	Config	Modified ( units )
2025-02-17 14:36:58	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:36:41	API	RCU	Config	Modified ( control-mode-setting )
2025-02-17 14:36:31	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:36:06	Display	Display	State	Screen Awakened from DISPLAY SLEEP by TOUCH!
2025-02-17 14:36:05	API	Controller	Config	Modified ( units )
2025-02-17 14:35:33	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:35:14	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:34:59	API	RCU	Config	Modified ( control-mode-setting )
2025-02-17 14:34:35	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:33:56	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:33:03	API	RCU	Config	Modified ( supply-air-target )
2025-02-17 14:32:28	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:31:48	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-17 14:07:34	API	RCU	Config	Modified ( return-air-target )
2025-02-17 14:07:20	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 16:55:40	RCU	RCU	State	Machine status set to ON
2025-02-16 16:55:39	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-16 16:55:35	Website	RCU	Config	Modified ( supply-air-target )
2025-02-16 16:55:22	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-16 16:55:18	Website	RCU	Config	Modified ( return-air-target )
2025-02-16 16:55:07	Website	RCU	Config	Modified ( return-air-target )
2025-02-16 16:55:00	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-16 16:54:56	Website	RCU	Config	Modified ( supply-air-target )
2025-02-16 16:54:50	Website	RCU	Config	Modified ( supply-air-target )
2025-02-16 16:54:42	RCU	RCU	State	Machine status set to OFF
2025-02-16 16:54:41	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-16 16:53:55	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 16:52:45	RCU	RCU	State	MODBUS has CONNECTED
2025-02-16 16:52:45	RCU	RCU	State	Machine status set to ON
2025-02-16 16:52:36	Controller	Controller	State	Controller start up!
2025-02-16 16:51:10	Display	Display	State	Screen Awakened from SCREENSAVER by UPGRADE!
2025-02-16 16:32:38	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 16:31:38	RCU	RCU	State	MODBUS has CONNECTED
2025-02-16 16:31:38	RCU	RCU	State	Machine status set to ON
2025-02-16 16:31:28	Controller	Controller	State	Controller start up!
2025-02-16 16:30:06	Display	Display	State	Screen Awakened from BLACKOUT by UPGRADE!
2025-02-16 16:26:16	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 15:39:01	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 15:36:38	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 15:34:07	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 15:29:14	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 15:29:07	API	Controller	Auth	User admin log in FAILED! (Invalid user/pass)
2025-02-16 14:55:53	API	Controller	Auth	User admin password reset to factory default!
2025-02-16 14:54:47	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 14:54:19	API	Controller	Auth	User admin password updated!
2025-02-16 14:54:10	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-16 14:52:47	API	Controller	Auth	User admin password reset to factory default!
2025-02-16 12:25:45	RCU	RCU	State	MODBUS has CONNECTED
2025-02-16 12:25:45	RCU	RCU	State	Machine status set to ON
2025-02-16 12:25:35	Controller	Controller	State	Controller start up!
2025-02-16 12:24:10	Display	Display	State	Screen Awakened from BLACKOUT by UPGRADE!
2025-02-16 12:20:26	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-14 15:52:09	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-14 15:35:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-14 15:05:50	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-14 14:17:29	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 13:27:58	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 12:38:08	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 11:57:37	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-14 11:38:25	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 10:41:26	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 09:34:27	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-14 08:05:53	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-13 15:38:16	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-13 15:21:52	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-13 15:05:07	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-13 14:33:34	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-13 13:35:35	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-13 11:49:21	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-13 10:26:08	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-13 09:39:18	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-13 09:21:04	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-13 09:05:13	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-12 15:31:22	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 15:11:07	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-12 14:35:01	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 13:30:44	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 13:03:35	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 12:26:41	RCU	RCU	State	Machine status set to ON
2025-02-12 12:26:40	API	RCU	Config	Modified ( rcu remote on/off )
2025-02-12 12:26:22	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-12 12:22:20	RCU	RCU	State	MODBUS has CONNECTED
2025-02-12 12:22:10	Controller	Controller	State	Controller start up!
2025-02-12 12:15:50	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-12 12:01:36	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 11:37:46	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-12 10:35:26	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 10:20:14	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 09:57:56	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 09:34:57	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-12 08:58:42	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-12 07:39:33	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-12 06:33:42	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-11 16:05:30	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 15:30:15	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 15:00:02	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-11 14:04:33	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 13:34:52	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-11 12:48:17	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-11 12:14:06	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 12:14:06	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 12:14:06	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 12:13:57	Controller	Controller	State	Controller start up!
2025-02-11 12:13:57	Controller	Controller	State	Controller start up!
2025-02-11 12:10:43	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 12:10:41	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 12:10:32	Controller	Controller	State	Controller start up!
2025-02-11 12:07:03	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 12:07:03	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 12:06:54	Controller	Controller	State	Controller start up!
2025-02-11 12:02:19	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 12:02:19	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 12:02:10	Controller	Controller	State	Controller start up!
2025-02-11 11:50:40	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 11:50:40	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 11:50:31	Controller	Controller	State	Controller start up!
2025-02-11 11:40:43	RCU	RCU	State	Machine status set to OFF
2025-02-11 11:25:10	RCU	Cabinet	Alarm	Door Open Alarm (closed)
2025-02-11 11:14:00	RCU	Cabinet	Alarm	Door Open Alarm (closed)
